name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
52171-900,2023-02-07T20:00:00,27,27.7,17,54.33,0,0,,0,0,17.6,13,130,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-07T21:00:00,27,28.1,18.8,60.82,0,0,,0,0,17.3,7.6,120,1013.4,27.6,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-07T22:00:00,27,28.2,19,61.61,0,0,,0,0,15.8,9.4,130,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-07T23:00:00,27,28.2,19,61.61,0,0,,0,0,14,9.4,130,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T00:00:00,24.9,24.9,19.7,73.08,0,0,,0,0,12.6,5.4,230,1012.4,27.6,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T01:00:00,24,24,19,73.63,0,0,,0,0,11.5,0,0,1012,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T02:00:00,23,23,19,78.21,0,0,,0,0,11.2,3.6,300,1011,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T03:00:00,22.8,22.8,17.7,73.19,0,0,,0,0,11.9,1.8,350,1011.3,27.6,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T04:00:00,23,23,19,78.21,0,0,,0,0,11.5,0,0,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T05:00:00,22,22,19,83.11,0,0,,0,0,11.9,3.6,180,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T06:00:00,22.7,22.7,19.1,79.7,0,0,,0,0,14.8,3.6,210,1012.1,44.8,15.2,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T07:00:00,24,24,20,78.35,0,0,,0,0,17.6,5.4,240,1012,50,10,104,0.4,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T08:00:00,26,26,21,73.97,0,0,,0,0,16.6,9.4,190,1013,89,10,280,1,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T09:00:00,27.2,29.3,21.7,72.31,0,0,,0,0,15.1,16.6,190,1013.3,73.5,15.2,581,2.1,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T10:00:00,28,30.1,21,65.77,0,0,rain,0,0,14.8,18.4,170,1013,89,10,779,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T11:00:00,29,31.4,21,62.06,0,0,rain,0,0,14.4,13,140,1013,89,10,944,3.4,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T12:00:00,28.9,31.9,22.1,66.58,0,0,,0,0,13.7,16.6,150,1012.2,83.9,15.2,931,3.4,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T13:00:00,29,32,22,65.98,0,0,,0,0,13.3,14.8,120,1011,89,10,861,3.1,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T14:00:00,29,32,22,65.98,0,0,,0,0,11.9,16.6,130,1011,89,10,665,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T15:00:00,28.8,31.7,21.9,66.35,0,0,,0,0,11.9,13,130,1011,44.8,15.2,602,2.2,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T16:00:00,29,32,22,65.98,0,0,,0,0,12.6,13,130,1011,89,10,375,1.3,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T17:00:00,28,30.1,21,65.77,0,0,,0,0,14.8,16.6,140,1011,50,10,154,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-08T18:00:00,28,30.2,21.1,65.98,0,0,,0,0,16.6,13,130,1011.4,55.2,15.2,23,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T19:00:00,28,30.1,21,65.77,0,0,,0,0,15.8,14.8,130,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T20:00:00,27,28.8,21,69.74,0,0,,0,0,16.2,13,140,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-08T22:00:00,27,28.8,21,69.74,0,0,,0,0,19.8,11.2,140,1013,92.1,10,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-02-08T23:00:00,27,29.2,22,74.14,0,0,,0,0,17.3,9.4,130,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T00:00:00,27.1,29.3,22,73.91,0,0,,0,0,16.9,7.6,160,1012.4,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T01:00:00,26,26,22,78.64,0,0,,0,0,15.1,5.4,200,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T02:00:00,26,26,22,78.64,0,0,,0,0,14.8,3.6,146.8,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T03:00:00,24.9,24.9,21.2,79.74,0,0,,0,0,14.4,5.4,230,1011.3,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T04:00:00,25,25,21,78.5,0,0,,0,0,13,5.4,220,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T07:00:00,24,24,22,88.6,0,0,,0,0,15.1,7.6,220,1013,89,8,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T08:00:00,26,26,23,83.57,0,0,rain,0,0,13,11.2,210,1013,50,10,408,1.5,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T09:00:00,26.2,26.2,23.9,87.4,2,100,rain,0,0,13,5.4,190,1013.3,83.9,6,638,2.3,6,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-02-09T10:00:00,26,26,23,83.57,0,0,rain,0,0,14.4,14.8,180,1013,89,5,808,2.9,8,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T11:00:00,26,26,24,88.76,0,0,rain,0,0,15.5,20.5,170,1013,89,9,899,3.2,9,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T12:00:00,27.2,30.3,23.9,82.4,0,0,rain,0,0,16.6,16.6,200,1013,50,15.2,994,3.6,10,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T13:00:00,26,26,24,88.76,0,0,,0,0,17.6,13,220,1012,89,6,945,3.4,9,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T14:00:00,24,24,23,94.15,0,0,,0,0,18.4,9.4,70,1012,89,1,855,3.1,9,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T15:00:00,23.9,23.9,22.7,93.26,19,100,rain,0,0,17.6,3.6,160,1012.1,89,5,686,2.5,7,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-02-09T16:00:00,25,25,23,88.68,0,0,,0,0,18.4,7.6,280,1012,89,9,469,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T17:00:00,25,25,23,88.68,0,0,,0,0,18,7.6,250,1012,89,9,233,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-09T18:00:00,24.8,24.8,22.8,88.66,0,0,,0,0,19.4,5.4,220,1012.1,83.9,10,31,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T19:00:00,25,25,23,88.68,0,0,,0,0,18.4,5.4,270,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-09T21:00:00,25,25,22.8,87.57,0.8,100,rain,0,0,20.9,5.4,210,1013.2,83.9,10,0,,0,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-02-10T00:00:00,27,29.6,22.9,78.29,0,0,,0,0,20.2,11.2,110,1012.4,73.5,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-10T06:00:00,26.8,29,22.2,75.76,0,0,rain,0,0,26.6,13,110,1011.5,50,15.2,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T07:00:00,27,29.2,22,74.14,0,0,rain,0,0,21.6,11.2,110,1012,89,10,192,0.7,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T09:00:00,28.7,31.8,22.2,67.61,0,0,rain,0,0,20.5,16.6,130,1013.1,50,15.2,378,1.4,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T10:00:00,29,32,22,65.98,0,0,rain,0,0,20.2,16.6,120,1013,50,10,752,2.7,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T11:00:00,30,33.3,22,62.28,0,0,rain,0,0,19.8,14.8,110,1013,50,10,834,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T12:00:00,29.9,33.2,22.1,62.85,0,0,rain,0,0,18.4,18.4,130,1012.3,50,15.2,886,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T13:00:00,30,33.3,22,62.28,0,0,,0,0,19.1,22.3,130,1012,50,10,863,3.1,9,3,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T14:00:00,29,32.8,23,70.11,0,0,,0,0,18.7,18.4,120,1011,50,10,777,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T15:00:00,29.2,32.1,21.9,64.97,0,0,,0,0,18.4,18.4,120,1011.1,50,15.2,632,2.3,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T16:00:00,29,32,22,65.98,0,0,,0,0,19.1,14.8,110,1011,50,10,461,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-10T17:00:00,28,30.7,22,69.92,0,0,,0,0,18.4,14.8,120,1011,50,10,249,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-11T11:00:00,29,32,22,65.98,0,0,rain,0,0,19.1,18.4,150,1012,89,10,848,3.1,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-11T12:00:00,30,33.4,22.2,62.87,0,0,,0,0,18.7,13,100,1012.1,50,15.2,998,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-11T14:00:00,30,33.3,22,62.28,0,0,,0,0,16.6,18.4,130,1010,50,10,837,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-11T15:00:00,29.2,32.1,21.8,64.56,0,0,,0,0,15.5,16.6,130,1010.2,44.8,15.2,658,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-11T18:00:00,27.9,29.9,20.9,65.75,0,0,,0,0,18,13,120,1011.2,44.8,15.2,32,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-11T21:00:00,27.1,29,21.2,70.19,0,0,,0,0,11.5,9.4,120,1013.1,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-11T22:00:00,27,28.8,21,69.74,0,0,,0,0,9.4,9.4,130,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-11T23:00:00,27,28.8,21,69.74,0,0,,0,0,11.9,7.6,140,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-12T08:00:00,27,29.6,23,78.78,0,0,rain,0,0,13.7,5.4,150,1012,50,10,439,1.6,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-12T09:00:00,28.1,31.3,22.9,73.61,0.9,100,rain,0,0,15.1,13,130,1012.3,50,15.2,632,2.3,6,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-02-12T11:00:00,29,32,22,65.98,0,0,,0,0,14.4,16.6,140,1012,50,10,1000,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-12T12:00:00,29.2,32.9,22.9,69.05,0,0,,0,0,14,18.4,130,1011.4,44.8,15.2,1017,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-12T14:00:00,30,33.3,22,62.28,0,0,,0,0,14.4,20.5,110,1011,27.6,10,879,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T09:00:00,29.8,33.7,22.8,66.14,0,0,,0,0,17.6,11.2,120,1013,73.5,15.2,198,0.7,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T10:00:00,30,34.1,23,66.18,0,0,,0,0,17.3,18.4,140,1013,89,10,347,1.2,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T11:00:00,30,34.1,23,66.18,0,0,,0,0,18,22.3,150,1013,89,10,479,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T12:00:00,30,34,22.8,65.35,0,0,rain,0,0,18,16.6,140,1012.2,73.5,15.2,516,1.9,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T13:00:00,30,34.1,23,66.18,0,0,,0,0,18,16.6,130,1011,89,10,799,2.9,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T14:00:00,30,33.3,22,62.28,0,0,,0,0,17.3,20.5,130,1011,50,10,724,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T15:00:00,29.1,32.2,22.2,66.41,0,0,,0,0,17.3,22.3,150,1011,44.8,15.2,666,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T16:00:00,29,32,22,65.98,0,0,,0,0,17.6,22.3,150,1011,89,10,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T17:00:00,28,30.7,22,69.92,0,0,,0,0,16.9,20.5,150,1011,27.6,10,240,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-13T18:00:00,27.8,30.4,22.1,71,0,0,,0,0,19.1,18.4,160,1011.4,27.6,15.2,32,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-13T20:00:00,27,29.2,22,74.14,0,0,,0,0,17.6,18.4,150,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-13T22:00:00,28,31.3,23,74.3,0,0,,0,0,18.4,16.6,140,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-13T23:00:00,27,29.6,23,78.78,0,0,,0,0,17.6,16.6,150,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-14T05:00:00,27,29.6,23,78.78,0,0,rain,0,0,19.1,13,130,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-14T06:00:00,27.1,29.3,22,73.91,0,0,rain,0,0,22.7,14.8,130,1011.1,73.5,15.2,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T07:00:00,28,31.3,23,74.3,0,0,rain,0,0,21.2,16.6,120,1011,89,10,152,0.5,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T08:00:00,29,32.8,23,70.11,0,0,rain,0,0,19.8,18.4,130,1012,89,10,371,1.3,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T09:00:00,29.1,32.6,22.7,68.81,0,0,rain,0,0,19.1,20.5,140,1012.1,50,15.2,516,1.9,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T10:00:00,30,35.1,24,70.29,0,0,rain,0,0,18,18.4,140,1012,50,10,549,2,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T11:00:00,29,32.8,23,70.11,0,0,rain,0,0,16.6,16.6,130,1012,50,10,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T12:00:00,29.8,33.9,23,66.97,0,0,,0,0,14.8,16.6,160,1011.3,50,15.2,772,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T13:00:00,30,34.1,23,66.18,0,0,,0,0,14.4,16.6,140,1011,50,10,789,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T14:00:00,29,32.8,23,70.11,0,0,,0,0,14,20.5,150,1010,50,10,796,2.9,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T15:00:00,30,34,22.8,65.35,0,0,,0,0,14,20.5,160,1010.3,50,15.2,548,2,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T16:00:00,29,32.8,23,70.11,0,0,,0,0,13,16.6,160,1010,50,10,319,1.1,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T17:00:00,28,31.3,23,74.3,0,0,,0,0,13,18.4,160,1011,50,10,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-14T18:00:00,27.9,31,22.8,73.82,0,0,,0,0,16.2,18.4,160,1011.2,73.5,15.2,30,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-14T23:00:00,27,30.1,24,83.68,0,0,,0,0,14.8,14.8,130,1012,89,9,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-15T07:00:00,25,25,23,88.68,0,0,rain,0,0,13.3,7.6,180,1011,89,10,175,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T08:00:00,28,31.3,23,74.3,0,0,rain,0,0,14,11.2,140,1012,89,10,432,1.6,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T11:00:00,29,32.8,23,70.11,0,0,rain,0,0,14,13,110,1011,50,10,857,3.1,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T12:00:00,29.8,34,23.2,67.61,0,0,,0,0,14.8,13,110,1011,55.2,15.2,824,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T13:00:00,29,32,22,65.98,0,0,,0,0,14,18.4,90,1010,89,7,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T14:00:00,29,30.3,19,54.83,0,0,,0,0,13.7,14.8,90,1010,50,10,673,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T15:00:00,28.7,31.5,21.8,66.13,0,0,,0,0,13.3,16.6,150,1009.5,89,15.2,625,2.3,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T17:00:00,28,31.3,23,74.3,0,0,,0,0,15.1,13,120,1009,89,10,149,0.5,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-15T18:00:00,28.8,32.6,23.2,71.63,0,0,,0,0,17.3,11.2,100,1010.1,89,12.6,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-15T20:00:00,28,31.3,23,74.3,0,0,,0,0,17.3,9.4,110,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-15T21:00:00,28.1,31.9,23.8,77.71,0,0,rain,0,0,20.2,14.8,130,1010.9,89,12.6,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-15T23:00:00,29,33.6,24,74.47,0,0,rain,0,0,19.8,13,110,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T02:00:00,28,31.3,23,74.3,0,0,rain,0,0,18.7,9.4,90,1008,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T05:00:00,27,29.6,23,78.78,0,0,,0,0,19.8,9.4,100,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T07:00:00,28,30.7,22,69.92,0,0,,0,0,18,13,110,1010,89,10,81,0.3,1,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T10:00:00,30,34.1,23,66.18,0,0,rain,0,0,14.8,13,100,1011,89,10,843,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T11:00:00,30,34.1,23,66.18,0,0,,0,0,14.4,14.8,100,1011,89,10,997,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T12:00:00,29.9,34.1,23.2,67.21,0,0,,0,0,13,16.6,120,1009.9,73.5,15.2,1045,3.8,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T13:00:00,29,32.8,23,70.11,0,0,,0,0,13,13,110,1009,50,10,1005,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T14:00:00,30,34.1,23,66.18,0,0,,0,0,14.4,14.8,110,1008,89,10,889,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T15:00:00,29.1,32.7,22.8,69.03,0,0,,0,0,15.1,14.8,100,1007.9,73.5,15.2,701,2.5,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T16:00:00,29,32.8,23,70.11,0,0,,0,0,18,16.6,120,1008,89,10,479,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T17:00:00,29,32.8,23,70.11,0,0,,0,0,18,13,110,1008,89,10,233,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-16T18:00:00,28.8,32.4,22.9,70.51,0,0,,0,0,22,13,100,1008.3,73.5,15.2,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T19:00:00,28,31.3,23,74.3,0,0,,0,0,22.7,11.2,110,1009,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T20:00:00,28,31.3,23,74.3,0,0,,0,0,22,11.2,110,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T21:00:00,27.9,31,22.9,74.29,0,0,rain,0,0,21.6,14.8,110,1010.2,73.5,15.2,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T22:00:00,28,31.3,23,74.3,0,0,rain,0,0,20.2,9.4,90,1010,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-16T23:00:00,28,31.3,23,74.3,0,0,rain,0,0,19.4,13,100,1010,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T01:00:00,28,31.3,23,74.3,0,0,rain,0,0,20.2,11.2,70,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T02:00:00,28,30.7,22,69.92,0,0,rain,0,0,20.9,9.4,70,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T03:00:00,27.2,29.5,22.1,73.7,0,0,,0,0,20.9,7.6,80,1008.4,44.8,15.2,0,,0,30,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T04:00:00,28,30.7,22,69.92,0,0,,0,0,15.8,7.6,70,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T05:00:00,27,29.6,23,78.78,0,0,rain,0,0,11.5,13,130,1009,50,9,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-02-17T06:00:00,27.2,29.8,22.9,77.58,0,0,rain,0,0,14.4,9.4,110,1009.9,83.9,9,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T07:00:00,28,31.3,23,74.3,0,0,,0,0,14,14.8,120,1010,89,10,203,0.7,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T08:00:00,29,32,22,65.98,0,0,,0,0,12.6,14.8,120,1010,50,10,464,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T09:00:00,28.9,32.5,22.9,70.09,0.3,100,rain,0,0,13.3,16.6,130,1011,50,15.2,702,2.5,7,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-02-17T10:00:00,30,34.1,23,66.18,0,0,,0,0,13.7,13,100,1011,50,10,891,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T11:00:00,30,34.1,23,66.18,0,0,,0,0,14,16.6,110,1010,50,10,1013,3.6,10,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T12:00:00,28.9,32,22.2,67.01,0,0,,0,0,13.7,16.6,100,1010,73.5,15.2,1049,3.8,10,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T13:00:00,30,33.3,22,62.28,0,0,,0,0,13.3,18.4,100,1009,89,10,997,3.6,10,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T14:00:00,30,33.3,22,62.28,0,0,,0,0,13.3,18.4,120,1008,50,10,846,3,8,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-02-17T15:00:00,29.8,33.1,22.1,63.23,0,0,,0,0,13.3,16.6,100,1008.2,50,15.2,725,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
